Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 02:55:58,en,,0.0,450.0,,Decker's Runway🇳🇱🚜🏁*NoVaxPassports*,"Dialogue from a play: There are more Patriots in heaven and earth, Horatio, that are dreamt of in your philosophy. #ProtectTheConstitution 🇺🇸#FightLikeaFlynn",36046.0,68939.0,706.0,597.0,5.0,False,,,@Flight1917
"RT @HacksHackersBA: Mañana a las 9am en el @CCKonex te esperamos para comenzar con la #MediaParty🎉. 

La apertura de las Keynotes viene con…",2022-08-25 02:43:02,es,,0.0,6.0,,Leonardo Vazquez,"Informático y militante, parte del equipo de desarrollo de La Izquierda Diario (y cuando puedo escribo algo sobre tecnología).",3252.0,3001.0,704.0,599.0,9.0,False,,,@Leo_Vazquez2000
"RT @HacksHackersBA: Mañana a las 9am en el @CCKonex te esperamos para comenzar con la #MediaParty🎉. 

La apertura de las Keynotes viene con…",2022-08-25 02:30:14,es,,0.0,6.0,,Lucía Sosa,"🎙️Licenciada en Comunicación Social
📚Estudiante Prof. Com.Soc -UNQ
⛪Catequista de Confirmación
🤳🌎Periodista Ambiental y de Viajes
🌱Animadora Laudato Sí",62463.0,18860.0,464.0,860.0,5.0,False,,,@LuciaSosaOk1
"RT @HacksHackersBA: MAÑANA ES LA #MediaParty🎉 Y GRITAMOS DE LA EMOCIÓN. 

Tiramos la casa por la ventana, toda la carne al asador, apostamo…",2022-08-25 02:30:07,es,,0.0,8.0,,Lucía Sosa,"🎙️Licenciada en Comunicación Social
📚Estudiante Prof. Com.Soc -UNQ
⛪Catequista de Confirmación
🤳🌎Periodista Ambiental y de Viajes
🌱Animadora Laudato Sí",62463.0,18860.0,464.0,860.0,5.0,False,,,@LuciaSosaOk1
"RT @JournoDao: Here's the recording of our latest town hall from earlier today, we met on Zoom before the kick-off of #MediaParty in Buenos…",2022-08-25 02:29:21,en,,0.0,5.0,,"Keith Axline | Re-Public (🌳,🌳) (🧬,🧬)","Mobile and web developer, building @republicdao. @JournoDAO. @factlanddao. Formerly of @Medium, @Wired, Raw File. Writer, dadder, musicer. @developer_dao.",4103.0,15918.0,4509.0,2656.0,109.0,False,,,@kaxline
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 02:10:17,en,,0.0,450.0,,zzzbbll,Simple y sencillamente Venezolana!,139322.0,72509.0,2234.0,1530.0,22.0,False,,,@zuleidybgurley
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 02:07:40,en,,0.0,450.0,,Carole McCausland,News Politics,673.0,60553.0,16.0,192.0,0.0,False,,,@carolemc24
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:56:59,en,,0.0,450.0,,Flip Flops with business attire!,Meat and potato southerner. Life is good but President Trump made it better.  Cackling is now a pet peeve.,41255.0,30923.0,2460.0,834.0,3.0,False,,,@nitsoga3
RT @meedan: Visit Meedan at #MediaParty! @DwightKnell @caiosba @JennaC_Sherman and @pierreconti will be presenting August 25th at 1pm GMT!…,2022-08-25 01:53:39,en,,0.0,3.0,,Jenna Sherman,"Science writer @Meedan. MPH @HarvardChanSPH. Cofounder @StudentsCOVID19. Interests: repro justice, digital health, fighting greed, fried food",291.0,1159.0,718.0,427.0,12.0,False,,,@JennaC_Sherman
"RT @HacksHackersBA: Así se van a vivir el viernes 26 los Workshops de la #MediaParty🎉. 

Nos falta una charla para saber cómo usar el metav…",2022-08-25 01:53:08,es,,0.0,1.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6570.0,11249.0,487.0,False,,,@blejman
"RT @HacksHackersBA: Mañana a las 9am en el @CCKonex te esperamos para comenzar con la #MediaParty🎉. 

La apertura de las Keynotes viene con…",2022-08-25 01:53:02,es,,0.0,6.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6570.0,11249.0,487.0,False,,,@blejman
RT @DAarambillet: Can’t wait for tomorrow’s #MediaParty workshop on how can AI help your newsroom 😍 cc @xhgMattia @fcoel @luchipaint @iksov…,2022-08-25 01:53:00,en,,0.0,3.0,,Lucila Pinto 💚,Periodista. Tecnología & medios. @polisLSE fellow. Ciencia Política en @utditella.,6338.0,8156.0,1454.0,2783.0,18.0,False,,,@luchipaint
RT @blejman: Mi gran colega @miguelpaz #MediaParty https://t.co/meMyaf8O7S,2022-08-25 01:51:46,es,,0.0,1.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6570.0,11249.0,487.0,False,,,@blejman
"RT @romerobelen: Ya en el #MediaParty con nuestro proyecto #ZondasFeministas todo hermoso construyendo otras voces en los medios.
Obvio esp…",2022-08-25 01:50:48,es,,0.0,1.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6570.0,11249.0,487.0,False,,,@blejman
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:44:23,en,,0.0,450.0,,B. Phinn...🍁,"Pragmatic Realist, Independant, Champion of Individual Liberty,",11382.0,33275.0,534.0,229.0,0.0,False,,,@PhinneyBrett
RT @blejman: Reception #MediaParty https://t.co/aq8r5JPm8v,2022-08-25 01:36:39,en,,0.0,1.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6570.0,11249.0,487.0,False,,,@blejman
Mi gran colega @miguelpaz #MediaParty https://t.co/meMyaf8O7S,2022-08-25 01:36:12,es,,9.0,1.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6570.0,11249.0,487.0,False,,,@blejman
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:24:49,en,,0.0,450.0,,Traci Madison,"Voice Actor, Sylvan Laker, part time Arizonan, News junkie and huge Stampeders fan!",146494.0,102108.0,247.0,632.0,11.0,False,,,@TraciVoice
"RT @Leo_Vazquez2000: #Medios | #MediaParty 2022: Lo que tenés que saber https://t.co/e9Lvvf56eD 
Por Equipo de desarrollo, vía @izquierdadi…",2022-08-25 01:22:13,es,,0.0,2.0,,Alejandro Monti,Delegado de informática de la AFIP (AEFIP),1912.0,2071.0,661.0,287.0,2.0,False,,,@MontiAlejandro
"#Medios | #MediaParty 2022: Lo que tenés que saber https://t.co/e9Lvvf56eD 
Por Equipo de desarrollo, vía @izquierdadiario",2022-08-25 01:21:35,es,,5.0,2.0,,Leonardo Vazquez,"Informático y militante, parte del equipo de desarrollo de La Izquierda Diario (y cuando puedo escribo algo sobre tecnología).",3252.0,3001.0,704.0,599.0,9.0,False,,,@Leo_Vazquez2000
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:18:55,en,,0.0,450.0,,Good🙂Guy,Our governments are at war with us.  #Freedom #nolockdowns #novaccinemandates #novaccinepassports,27798.0,9257.0,1311.0,487.0,16.0,False,,,@SkreenBuddy
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:18:20,en,,0.0,450.0,,Vanessa Cannavino,,3246.0,12954.0,571.0,82.0,0.0,False,,,@VanessCannavino
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:12:55,en,,0.0,450.0,,Kirky86 🇳🇱,,162287.0,175447.0,751.0,6452.0,36.0,False,,,@Kirky861
"RT @HacksHackersBA: Mañana a las 9am en el @CCKonex te esperamos para comenzar con la #MediaParty🎉. 

La apertura de las Keynotes viene con…",2022-08-25 01:07:51,es,,0.0,6.0,,Enzo Evangelista,Ciencias de la Comunicación 📚,10353.0,1843.0,1989.0,2780.0,6.0,False,,,@enzotomas96
"Ya en el #MediaParty con nuestro proyecto #ZondasFeministas todo hermoso construyendo otras voces en los medios.
Obvio esperando a @MilagroMar3 de @LaNotaTucuman  construyendo desde los márgenes. Podrán? https://t.co/49AQ8Wy9AU",2022-08-25 01:05:57,es,,13.0,1.0,,Bel,"Periodista en @lanotatucuman 
Fanatica del Futuro 

Tengo ansiedad",2346.0,4908.0,1478.0,612.0,1.0,False,,,@romerobelen
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:04:17,en,,0.0,450.0,,Fundy Shark Biter,I am Canadian,302.0,229.0,693.0,446.0,2.0,False,,,@toddmacpherson
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 01:03:10,en,,0.0,450.0,,Salman Sima,"Fighting Dictatorships and Corrupt Regimes | Fled Iran after imprisonment, torture and hunger strikes | Working for a better tomorrow.",23971.0,140451.0,1166.0,20208.0,88.0,False,,,@SalmanSima
"RT @JournoDao: Here's the recording of our latest town hall from earlier today, we met on Zoom before the kick-off of #MediaParty in Buenos…",2022-08-25 00:46:37,en,,0.0,5.0,,Web3Bot,"I am a bot, I will retweet ""everything"" with #Web3. Maintained by @BeforeMintNFT",300871.0,2.0,3.0,2291.0,11.0,False,,,@TheWeb3Bot
"RT @JournoDao: Here's the recording of our latest town hall from earlier today, we met on Zoom before the kick-off of #MediaParty in Buenos…",2022-08-25 00:46:32,en,,0.0,5.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 00:38:26,en,,0.0,450.0,,Don,Interested in world affairs and what is in store for us all,5861.0,3290.0,317.0,71.0,0.0,False,,,@DonGervais
"@blejman ponele que mañana me quiero comprar una remera de @HacksHackersBA en la #MediaParty

voy a poder?",2022-08-25 00:23:38,es,,1.0,0.0,@blejman,Julio Locatelli,"Facilitador en nuevas tecnologías, ayudo a profesionales y emprendedores a sacar mayor provecho de las redes sociales #CulturaDigital",54512.0,26851.0,973.0,1191.0,212.0,False,,,@jlocatell
"Entrevisté a @ezraeeman antes de su participación en la #MediaParty, que arranca mañana!

¿Cómo se percibe a la inteligencia artificial en las redacciones? Una charla muy interesante 

https://t.co/pLg4LNtdxs https://t.co/zQM6JqiZuG",2022-08-25 00:21:33,es,,5.0,0.0,,Melisa Avolio,Periodista especializada en tecnología | Trabajo en @AgenciaTelam | Doy capacitaciones en #OficiosYRedes | Acá mis opiniones | ♥️🎹,10289.0,13885.0,1335.0,3454.0,49.0,True,,,@meliceci
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 00:21:27,en,,0.0,450.0,,Dr. Peter Barber,Together in Christ - Christian Education Ministry,15920.0,13182.0,141.0,252.0,3.0,False,,,@AlberniBarber
Reception #MediaParty https://t.co/aq8r5JPm8v,2022-08-25 00:20:06,en,,7.0,1.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6570.0,11249.0,487.0,False,,,@blejman
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-25 00:19:00,en,,0.0,450.0,,kenn looten,,141457.0,20552.0,315.0,159.0,1.0,False,,,@KLooten
"Mañana a las 9am en el @CCKonex te esperamos para comenzar con la #MediaParty🎉. 

La apertura de las Keynotes viene con todo🙌🏼. ¿Vamos todos, no? Confirmen. 

Si no te inscribiste todavía aún podés hacerlo en https://t.co/1D6srIfgGz https://t.co/kH4STlT3Q0",2022-08-25 00:04:37,es,,11.0,6.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 23:56:17,en,,0.0,450.0,,Douglas  Thurston,,17538.0,22070.0,157.0,162.0,2.0,False,,,@ThurstonDougK
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 23:55:30,en,,0.0,450.0,,Joanna,,47461.0,46445.0,2303.0,2222.0,4.0,False,,,@nowhere192
"RT @HacksHackersBA: ¿Podés creer que la #MediaParty🎉 es mañana?

Levante la mano quien quiera una remera creada con IA, quien venga a las k…",2022-08-24 23:54:20,es,,0.0,1.0,,Román Evangelista,"Basketball isn't a game; It's an art form.

Comunicación Social - UBA",4092.0,18011.0,179.0,182.0,0.0,False,,,@RomanEvangelist
"RT @HacksHackersBA: Ya te presentamos los Workshops del primer día de la #MediaParty🎉 y, aunque no lo creas, hay más.

Viernes 26 de 13.30…",2022-08-24 23:53:43,es,,0.0,1.0,,Román Evangelista,"Basketball isn't a game; It's an art form.

Comunicación Social - UBA",4092.0,18011.0,179.0,182.0,0.0,False,,,@RomanEvangelist
@blejman @HacksHackersBA Mañana estaremos por allí!! #MediaParty cc @grmadryn @AgusTonet @juancsimo @jmlucero,2022-08-24 23:53:28,es,,4.0,0.0,@blejman,Andres D´Alessandro,Periodista. Director Ejecutivo en @Adepargentina,12016.0,10730.0,3291.0,5498.0,115.0,False,,,@acdalessandro
"RT @HacksHackersBA: ¡Mañana se labura desde la #MediaParty🎉! 

¡Vení a las charlas, los talleres, la Media Feria y las charlas relámpago, n…",2022-08-24 23:50:48,es,,0.0,2.0,,Román Evangelista,"Basketball isn't a game; It's an art form.

Comunicación Social - UBA",4092.0,18011.0,179.0,182.0,0.0,False,,,@RomanEvangelist
"Así se van a vivir el viernes 26 los Workshops de la #MediaParty🎉. 

Nos falta una charla para saber cómo usar el metaverso para estar en todos al mismo tiempo ¿no? 

Mirá la programación completa en https://t.co/1D6srHYdEz
A cuál de todos vas a asistir👇",2022-08-24 23:49:57,es,,4.0,1.0,@HacksHackersBA,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"Ya te presentamos los Workshops del primer día de la #MediaParty🎉 y, aunque no lo creas, hay más.

Viernes 26 de 13.30 a 15 se van a dar 8 talleres en simultáneo de la mano de grandes especialistas del mundo de los medios.

Estamos listos para aprender un montón en el @CCKonex🙌🏻",2022-08-24 23:49:52,es,,2.0,1.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"RT @transmediaCANAL: ¿Ya les dijimos q estámos en #MediaParty? 
Estamos en MediaParty!!!
Mañana, en Ciudad Cultural Konex (BsAs, Argentina)…",2022-08-24 23:38:43,es,,0.0,2.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
RT @MilagroMar3: Yendo! ✈️ Hermosa oportunidad para ver en qué anda el resto del mundo 🌎 y conocer a les compas de @sembramedia 💘 #MediaPar…,2022-08-24 23:38:41,es,,0.0,2.0,,Bel,"Periodista en @lanotatucuman 
Fanatica del Futuro 

Tengo ansiedad",2346.0,4908.0,1478.0,612.0,1.0,False,,,@romerobelen
"¡Mañana se labura desde la #MediaParty🎉! 

¡Vení a las charlas, los talleres, la Media Feria y las charlas relámpago, no tenés excusas! 

Inscribite en https://t.co/1D6srIfgGz https://t.co/GWoaTxU9w1",2022-08-24 23:38:28,es,,7.0,2.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"RT @genoshans: Mañana es jueves de #MediaParty! y 2 genoshans prepararon un workshop para la tanda de las 16:30 ""IA al alcance de todxs: Ge…",2022-08-24 23:35:00,es,,0.0,5.0,,[LAS] de sistemas,"Organizamos @femitconf. Comunidad transfeminista de sistemas que trabaja para visibilizar y potenciar mujeres, lesbianas, travestis, trans y no binaries.",8654.0,8374.0,1439.0,17943.0,129.0,False,,,@lasdesistemas
Aca @pilhofer pasa a la clandestinidad #MediaParty https://t.co/VnD8Q88hfE,2022-08-24 23:30:56,es,,2.0,0.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6569.0,11246.0,487.0,False,,,@blejman
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 23:23:11,en,,0.0,450.0,,EmonLusk,,17936.0,5918.0,48.0,72.0,2.0,False,,,@EmonLusk42069
"¿Ya les dijimos q estámos en #MediaParty? 
Estamos en MediaParty!!!
Mañana, en Ciudad Cultural Konex (BsAs, Argentina), a la 1:00pm - 2:30pm nos pueden ver quienes anden allí 
Un honor, @HacksHackersBA 
‼Quieres saber nuestro lema? Escanea QR. Luego te contaremos d dónde salió. https://t.co/OgjxDg1s0Q",2022-08-24 23:22:49,es,,5.0,2.0,,CANAL Transmedia,"NUEVAS TECNOLOGÍAS Y NARRATIVAS CONVERGENTES
| Text | Image | AV | Sound | Inmersion | 
#news #photo #podcast #shortfilms #journalism #periodismo #documentary",8.0,15.0,41.0,12.0,0.0,False,,,@transmediaCANAL
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 23:19:53,en,,0.0,450.0,,Nonna🍁⚾️🐾🇺🇸🐾🐾,family...be kind. ❤  ..live life to the fullest ❤..❤🐾  nature. be strong.. freedom..appreciate all..,13232.0,19260.0,360.0,172.0,0.0,False,,,@ilovemybasenji
RT @blejman: Seguimos de visitas con @clockwerks en @_IPNoticias #MediaParty con @sommelierdecafe @nbg__ @gsued https://t.co/SxeoSIntg5,2022-08-24 23:10:11,es,,0.0,3.0,,Gabriel Sued,Periodista. Politólogo. Conductor de @_IPNoticias y #CómoLaVes en @futurokOk. Autor de Los secretos del Congreso (2019). Muy del Rojo.,9576.0,14814.0,1730.0,50161.0,313.0,False,,,@gsued
RT @meedan: Visit Meedan at #MediaParty! @DwightKnell @caiosba @JennaC_Sherman and @pierreconti will be presenting August 25th at 1pm GMT!…,2022-08-24 23:08:27,en,,0.0,3.0,,Dwight Knell,@meedan director of operations & @Kennedy_School MPP '21. My life: 📰✈️☕️🎶🎥,2938.0,14135.0,1024.0,486.0,34.0,False,,,@DwightKnell
"RT @genoshans: Mañana es jueves de #MediaParty! y 2 genoshans prepararon un workshop para la tanda de las 16:30 ""IA al alcance de todxs: Ge…",2022-08-24 23:06:48,es,,0.0,5.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"RT @fcoel: Habemus stickerssssss

Pasen por el stand de @lndata en la Media Feria de la #Mediaparty 

Y estamos entrevistando periodistas d…",2022-08-24 23:06:43,es,,0.0,2.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 22:57:33,en,,0.0,450.0,,will jacks,Proud Canadian snowbird 🇨🇦🇺🇸 Political Junkie. Golfer Grampa ! No uninvited dm’s .,61419.0,55540.0,3526.0,3130.0,1.0,False,,,@william62560727
"Habemus stickerssssss

Pasen por el stand de @lndata en la Media Feria de la #Mediaparty 

Y estamos entrevistando periodistas de datos y programadores!! 

@HacksHackersBA https://t.co/CkO9hBOkQQ",2022-08-24 22:57:11,es,,12.0,2.0,,Flor Coelho,Capitana @emojidelmate_ok 🧉 / Proud @JSKStanford @LNdata & @LNnaturaleza. #hhba #neverstoplearning,58722.0,67517.0,7703.0,11923.0,444.0,True,,,@fcoel
RT @mena_gibran: Mañana @Datacritica en #MediaParty de @HacksHackersBA: ¿cómo se usa la #InteligenciaArtificial para detectar discurso polí…,2022-08-24 22:52:49,es,,0.0,2.0,,Data Crítica,"Somos un colectivo de investigación de código abierto. Investigamos temas relacionados con género, crisis climática y luchas anticoloniales en Latinoamérica.",455.0,529.0,694.0,1222.0,27.0,False,,,@Datacritica
"RT @HacksHackersBA: MAÑANA ES LA #MediaParty🎉 Y GRITAMOS DE LA EMOCIÓN. 

Tiramos la casa por la ventana, toda la carne al asador, apostamo…",2022-08-24 22:46:28,es,,0.0,8.0,,C.Fernández Moores 💚,Periodista de viajes / blogger en Periodistas Viajeros @pviajeros / #MediaParty Producer,22861.0,15273.0,7696.0,7393.0,194.0,False,,,@carolafmoores
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 22:45:31,en,,0.0,450.0,,Terrance Blott,,154751.0,67103.0,2053.0,1029.0,10.0,False,,,@TerryBlott
"RT @genoshans: Mañana es jueves de #MediaParty! y 2 genoshans prepararon un workshop para la tanda de las 16:30 ""IA al alcance de todxs: Ge…",2022-08-24 22:32:48,es,,0.0,5.0,,Anahí Genari 🐿,"Comunicación #fsoc #UBA Co fundadora
& COO en @genoshans",1884.0,19675.0,555.0,153.0,4.0,False,,,@AniGenari
"Mañana es jueves de #MediaParty! y 2 genoshans prepararon un workshop para la tanda de las 16:30 ""IA al alcance de todxs: Generá tu avatar sintético"" por @Gala_chip y @manu_paiva73 https://t.co/8hUg81icXo",2022-08-24 22:31:26,es,,8.0,5.0,,Genosha,"We provide creativity to open minded clients in a friendly environment, inspiring them to feel creative and strategic.",431.0,320.0,167.0,558.0,1.0,False,,,@genoshans
RT @mena_gibran: Mañana @Datacritica en #MediaParty de @HacksHackersBA: ¿cómo se usa la #InteligenciaArtificial para detectar discurso polí…,2022-08-24 22:25:49,es,,0.0,2.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
RT @anasoffietto: ¿Nos vemos en la #Mediaparty? Con @andy_tow y @ken4rab cerramos el viernes con un taller sobre cómo cubrir elecciones con…,2022-08-24 22:25:22,es,,0.0,5.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"¿Podés creer que la #MediaParty🎉 es mañana?

Levante la mano quien quiera una remera creada con IA, quien venga a las keynotes o quieran clonarse para ir a todos los workshops, quienes se emocionan con esto. Levanten la mano los NERDS🙌🏼

Yendo y llegando.
https://t.co/BpDdBeUgKg",2022-08-24 22:25:10,es,,1.0,1.0,,HacksHackersBA,La conferencia que revoluciona el futuro de los medios #HHBA #MediaParty · Rebooting journalism · Journalism and technology / Periodismo y tecnología,8933.0,3516.0,3357.0,10016.0,312.0,False,,,@HacksHackersBA
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 22:24:40,en,,0.0,450.0,,Doug Quinney,,20670.0,11719.0,11.0,139.0,0.0,False,,,@DougQuinney
RT @meedan: Visit Meedan at #MediaParty! @DwightKnell @caiosba @JennaC_Sherman and @pierreconti will be presenting August 25th at 1pm GMT!…,2022-08-24 22:22:42,en,,0.0,3.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6569.0,11246.0,487.0,False,,,@blejman
RT @cabralens: Súper feliz de que @selfinvestigate esté presente en #MediaParty este año con @LuliCristallo Si estás por allá no te la pier…,2022-08-24 22:21:27,es,,0.0,4.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6569.0,11246.0,487.0,False,,,@blejman
RT @laurahertzfeld: So happy to be wrapping up summer / winter in beautiful Buenos Aires &amp; presenting at #MediaParty this week! What a grea…,2022-08-24 22:21:19,en,,0.0,2.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6569.0,11246.0,487.0,False,,,@blejman
RT @DAarambillet: Can’t wait for tomorrow’s #MediaParty workshop on how can AI help your newsroom 😍 cc @xhgMattia @fcoel @luchipaint @iksov…,2022-08-24 22:20:32,en,,0.0,3.0,,Mariano Blejman,"CDO at Grupo Octubre, director at https://t.co/sZh8kYSguG, #MediaParty manager at @Mediafactory_vc. Knight Fellow for ICFJ. E-mail: blejman@gmail.com",22716.0,11286.0,6569.0,11246.0,487.0,False,,,@blejman
"RT @ezralevant: You paid taxes so that Trudeau could give $104M in bail-out money to the propagandists at Global, CTV and CBC.

No wonder t…",2022-08-24 22:19:42,en,,0.0,450.0,,𝒞𝒽𝒶𝓃𝓉𝑒𝓁,🌊,110997.0,91937.0,446.0,2387.0,28.0,False,,,@chvntelv
